Company,Title,Date,URL,Description
Google,This digital media company is the anti-BuzzFeed — it's making money by staying small,3/20/2019 5:45:03 PM,https://www.cnbc.com/2019/03/20/how-skift-ceo-rafat-ali-is-building-the-anti-buzzfeed-by-staying-small.html,"In 2010, Rafat Ali was living every entrepreneur's dream. He was 35, had just sold his digital media company paidContent for millions of dollars and was traveling the world for a few months to think about his next move.Those months turned into two years, and visiting places like Eyjafjallajökull vol",
Google,"Bloomberg said to be eyeing the New York Times, again",1/23/2015 7:34:03 PM,https://www.cnbc.com/2015/01/23/bloomberg-said-to-be-eyeing-the-new-york-times-again.html,"After the most recent New York Times' layoffs, speculation continues to mount that Michael Bloomberg is actively seeking to purchase the newspaper, according to New York Magazine. Rumors have circulated for years that Bloomberg had interest in acquiring the Times, although he has never publi",
Google,"Out of Search Business, Yahoo Shifts Its Focus",8/3/2009 10:38:49 AM,https://www.cnbc.com/id/32265560,"Carol A. Bartz, chief executive of Yahoo, has been hobbled.Three weeks ago, doctors gave her a new left knee, made of titanium and plastic. As a result, she is limping around Yahoo’s headquarters here, occasionally standing to hold a chair and stretch her leg while a bottle of Percocet sits at the r",
Google,Might Yahoo! Announce Microsoft Deal During Earnings?,7/20/2009 11:35:34 PM,https://www.cnbc.com/id/32010087,"In the short term, probably nothing could give Yahoo stock a bigger jolt than if CEO Carol Bartz forged a partnership with Microsoft. Both her predecessors, Terry Semel and Jerry Yang, flirted with the idea before rebuffing the world's largest software maker.But many analysts now believe Yahoo and",
Google,Tech Earnings Bonanza on Deck,4/17/2009 6:15:23 PM,https://www.cnbc.com/id/30264462,"With IntelandGooglenow in the books, we can start to focus on the busiest single week of tech earnings that I can remember in recent history.Come Monday, we'll hear from IBM and Texas Instruments; Tuesday brings AMD, Yahoo; Wednesday, Apple, eBay; Thurs, Microsoft, Amazon. Wow! More detailed earning",
Google,"Cramer Remix: Adobe and Costco are broken stocks, not broken companies",12/15/2018 1:59:46 AM,https://www.cnbc.com/2018/12/14/cramer-remix-adobe-and-costco-are-broken-stocks-not-broken-companies.html,"Pessimism among investors shouldn't deter people from carefully buying shares of high-quality companies that have endured massive declines, CNBC's Jim Cramer said Friday after a widespread sell-off in the stock market.On Thursday, survey results from the American Association of Individual Investors",
Google,Cramer Remix: The new narratives that sent tech tumbling,11/21/2018 1:59:46 AM,https://www.cnbc.com/2018/11/20/cramer-remix-the-new-narratives-that-sent-tech-tumbling.html,"Two faulty narratives are behind the massive breakdowns in the technology sector, CNBC's Jim Cramer said Tuesday after reports surfaced that the FAANG stocks had lost more than $1 trillion in value.""The real culprits, the one-two punch that knocked tech down on the canvas,"" were a narrative that the",
Google,BlackBerry issues open letter to calm customers and partners,10/15/2013 8:53:33 PM,https://www.cnbc.com/2013/10/15/blackberry-issues-open-letter-to-calm-customers-and-partners.html,"BlackBerry on Monday sought to reassure its restive customers and partners that it was financially stable and ``here to stay,'' even though it announced massive layoffs and sources say it is in talks to sell all or part of the company. In an open letter published in 30 news outlets acr",
Google,Don't Blame Tim Cook for Apple's Lack of Oomph,6/11/2013 5:18:32 PM,https://www.cnbc.com/id/100806014,"Let me just toss it out there: Blaming Tim Cook for Apple's lack of oomph is, at best, narrow and more likely, misguided. While Steve Jobs may have been better with the kind of theatrics and execution that come with having been anointed an icon, as his death showed: He was also only human.",
Google,Yahoo Warns on 2008 Outlook; Shares Fall,1/30/2008 12:23:29 AM,https://www.cnbc.com/id/22900773,"Yahoo topped expectations despite a 23 percent earnings decline, but shares of the company fell as its sales guidance was light and Chief Executive Jerry Yang warned of 2008 ""headwinds.""Investors were disappointed with Yahoo's revenue forecasts for the first quarter and full year, even though Wall S",
Google,One Perk Gone: Yahoo Says No to Telecommuting,2/25/2013 9:22:37 PM,https://www.cnbc.com/id/100492123,"Silicon Valley firms are known for cushy perks: free food, bringing your dog to work and so on. But starting in June, Yahoo employees will lose the benefit of working from home. According to an internal memo leaked on Friday to The Wall Street Journal's AllThingsD.com by numerous disgruntled Y",
Google,"Facing losses, Condé Nast plans to put 3 magazines up for sale",8/1/2018 10:30:25 PM,https://www.cnbc.com/2018/08/01/cond-nast-to-sell-golf-digest-brides-and-w-magazines-to-cover-losses.html,"Condé Nast, the company behind Vogue, Vanity Fair and The New Yorker, became one of the most successful magazine publishers by charming readers and advertisers alike with a formula built on old-world glamour and all-American pizazz. But now, even after having taken measures to cut spending and make",
Google,Five of the scariest predictions about artificial intelligence,8/1/2018 7:03:04 AM,https://www.cnbc.com/2018/08/01/five-of-the-scariest-predictions-for-ai.html,"When people think of artificial intelligence (AI), scenes of android killers and computers-gone-rogue often come to mind.Hollywood films like ""Blade Runner"" and ""The Terminator"" franchise have instilled in us a sense of dread at the thought of an AI going against its programming and turning on human",
Google,Microsoft’s sales overhaul a year ago has led to all-time high stock price and continuing cloud growth,7/16/2018 3:46:03 PM,https://www.cnbc.com/2018/07/13/how-microsofts-sales-reorganization-has-impacted-its-business.html,"Microsoft has made progress in important ways following changes instituted in its sales organization last year, according to executives there.Investors seem to like whatever the company has been doing. Microsoft's stock has continued to hit all-time highs in recent weeks, like other tech giants Alph",
Google,Shutdown lowdown: Sizing up the federal furloughs,10/7/2013 5:24:03 PM,https://www.cnbc.com/2013/10/07/shutdown-breakdown-how-much-government-furloughs-matter.html,"You've likely heard the number about 800,000 times already: Approximately that many federal workers have been furloughed because of the partial government shutdown that began last Tuesday. That number will be cut nearly in half now that Defense Secretary Chuck Hagel has called back almost al",
Google,Market Insider: Jobs Report 'Is Going to Be Pretty Ugly',11/7/2008 5:44:15 AM,https://www.cnbc.com/id/27584010,"Friday's jobs report goes right to the heart of what's ailing the markets.It's the fear that the economy is weaker than many are forecasting—and rising unemployment will only make it worse.October's employment report is scheduled for release at 8:30 am EST. The consensus is for a loss of 200,000 non",
Google,"Stocks End Higher Ahead of Jobs Report, but Techs Weigh; BBY Surges 16%",4/4/2013 11:07:40 PM,https://www.cnbc.com/id/100616168,"Stocks finished higher in light, tight tug-of-war trading Thursday as Wall Street cheered Bank of Japan's aggressive new stimulus measures, but a disappointing weekly jobless claims report kept a lid on gains. (Read More: After-Hours Buzz: HPQ, FFIV, AAP & More) ""The market is nervous for",
Google,Investment Boom From Trump’s Tax Cut Has Yet to Appear,5/1/2018 1:18:34 PM,https://www.cnbc.com/2018/05/01/investment-boom-from-trumps-tax-cut-has-yet-to-appear.html,"After years of costly layoffs and plant closings, things are looking up for the heavy-machinery giant Caterpillar, which forecasts solid global sales growth and increased demand this year. Yet despite the corporate investment incentives at the center of President Trump's tax overhaul, the company's",
Google,"Stocks making the biggest moves premarket: PG, BX, BBT, BK, FOXA, LUV, QCOM & more",4/19/2018 1:55:11 PM,https://www.cnbc.com/2018/04/19/stocks-making-the-biggest-moves-premarket-pg-bx-bbt-bk-foxa-luv-qcom-more.html,"Check out the companies making headlines before the bell:Procter & Gamble – Procter & Gamble earned an adjusted $1 per share for its third quarter, 2 cents a share above estimates. Revenue also exceeded forecasts. Its beauty and homecare businesses were among the units that did well during the quart",
Google,Super-successful game Fortnite may find its biggest business challenge yet as it moves to iPhone,3/17/2018 1:56:51 PM,https://www.cnbc.com/2018/03/17/fortnite-on-iphone-how-will-it-make-money.html,"""Fortnite"" — a free video game where characters fight and build defenses to survive — is the latest gaming phenomenon to sweep the web. But ""Fortnite"" is about to face a new challenge: The fickle world of mobile gaming, where companies can make a ton of money on a hit game, only to fade into oblivio",
Google,"Stocks wobble after Amex earnings, jobless claims",10/18/2012 4:23:00 PM,https://www.cnbc.com/id/100186310,"NEW YORK -- The stock market headed slightly lower on Thursday, following a leap in claims for unemployment benefits and weak results from American Express. The morning slump put a four-day winning streak for the Dow Jones industrial average at risk. Shortly after 10 a.m., the Dow was down two point",
Google,Newsweek fires editors and reporter who investigated the company,2/6/2018 10:17:38 PM,https://www.cnbc.com/2018/02/06/newsweek-fires-editors-and-reporter-who-investigated-the-company.html,"Two top editors and a reporter at Newsweek were fired on Monday, and two other reporters left in limbo, in a purge that targeted employees involved in coverage of the company's financial and legal troubles.Bob Roe, the magazine's editor in chief; Kenneth Li, its executive news director; and Celeste",
Google,Tablet Computer Users Still Won't Pay for News,10/25/2011 11:06:50 PM,https://www.cnbc.com/id/45023792,"The rapid adoption of tablet computers like Apple’s iPad has not reversed the slide in paying customers for news, as many media company executives had hoped the devices would.Only 14 percent of tablet news users are paying directly for content on the device, according to an extensive survey from the",
Google,Stock futures lower on 30th anniversary of Black Monday,10/19/2017 1:21:22 PM,https://www.cnbc.com/2017/10/19/stock-futures-lower-on-30th-anniversary-of-black-monday.html,"President Donald Trump's drive to overhaul the U.S. tax code is headed for a pivotal moment today, with Senate Republicans poised to approve a budget measure that would help them pass tax legislation without Democratic support. (Reuters)*Puerto Rico governor and Trump to meet at White House today (C",
Google,Kicking CEO'S out of The C-Suite,1/10/2011 5:50:16 PM,https://www.cnbc.com/id/40999896,"It was no surprise to me when the National Commission on the BP Deepwater Horizon Oil Spill and Offshore Drilling found the management of BP and two of its contactors, Transocean and Halliburton, at fault for their missteps, which played an integral part to the deaths of 11 rig workers and the worst",
Google,IBM now has more employees in India than in the US,9/28/2017 7:00:00 AM,https://www.cnbc.com/2017/09/28/new-york-times-digital-ibm-now-has-more-employees-in-india-than-in-the-u-s.html,"IBM dominated the early decades of computing with inventions like the mainframe and the floppy disk. Its offices and factories, stretching from upstate New York to Silicon Valley, were hubs of American innovation long before Microsoft or Google came along.But over the last decade, IBM has shifted it",
Google,5 different things people mean when they say we need to revive antitrust,9/7/2017 5:05:31 PM,https://www.cnbc.com/2017/09/07/5-different-things-people-mean-when-they-say-we-need-to-revive-antitrust.html,"Antitrust regulation and economic concentration are suddenly everywhere in progressive thinking about economic policy.The storm actually started to build last year with a keynote speech from Elizabeth Warren at a think tank event, a policy brief from the Obama administration's Council of Economic A",
Google,A Blow to Pinstripe Aspirations,11/22/2011 4:23:21 PM,https://www.cnbc.com/id/45400527,"Earlier this fall, Steve Ferdman celebrated getting a job offer Credit Suisse in the usual Wall Street fashion. Over expensive oysters and dark rum cocktails at a trendy Manhattan restaurant with his parents, he toasted landing the full-time position after working six months as a consultant without",
Google,J.M. Smucker battles pricing pressure as packaged food makers get squeezed,7/5/2017 10:24:30 PM,https://www.cnbc.com/2017/07/05/jsmucker-pricing-pressure-packaged-food-makers.html,"The J.M. Smucker Company is in a jam.Shares of the jelly giant sank to $116 on Wednesday, a low not seen since January 2016 when they were trading around $117. The move reflects broader struggles in the packaged food industry.Like so many other companies, Smucker is battling pricing pressure in the",
Google,Oracle CEO pushes back on challenge from Salesforce: 'Are you kidding me?',5/4/2017 6:43:05 PM,https://www.cnbc.com/2017/05/04/oracle-ceo-mark-hurd-interview-att-deal-no-layoffs.html,"Oracle continues to throw barbs at rival Salesforce, as the two companies compete to become the first software services company to reach $10 billion in cloud revenue.""Oh of course we're going to surpass $10 billion, the only question becomes what date,"" Mark Hurd, one of Oracle's CEOs, told CNBC's",
Google,Verizon's Earnings and Smart Phone Push?,1/26/2010 10:35:18 PM,https://www.cnbc.com/id/35084080,"Ahead of Steve Jobs big presentation tomorrow attention turns to Verizon — a company that many thought would be featured in the Apple event. Rumors were building that Apple would make the iPhone available on Verizon, but just yesterday in Apple's earnings call execs defended its relationship with AT",
Google,"Cramer: Disney, Apple and the fate of FANG",5/2/2017 12:12:20 AM,https://www.cnbc.com/2017/05/01/cramer-disney-apple-and-the-fate-of-fang.html,"As investors rush to top-performing technology stocks in the peak of earnings season, Jim Cramer looked into their quarters to see what is driving them higher.""It almost feels like there's a surge in money coming into the group, yet there isn't an ETF that is part of FANG. And the FANG acronym is ju",
Google,Stocks End 2% Higher On Strong Economic News,12/2/2010 12:19:53 AM,https://www.cnbc.com/id/40458392,"Stocks ended more than 2 percent higher for the first trading day of the month, wiping out November's losses, after several economic reports gave investors confidence the U.S. economy is improving.Investors also took heart from news manufacturing activity in China reached a s",
Google,Stocks Hold Strong Gains Ahead of Close,12/1/2010 10:54:59 PM,https://www.cnbc.com/id/40454217,Stocks continued to soar more than 2 percent on the first day of December after news the Federal Reserve's regional survey showed growth is rising throughout most of the U.S.The market was strong from the start after an upbeat report on private sector jobs and news that manuf,
Google,"Stocks Surge, Led by Energy; Home Depot Up",12/1/2010 6:33:57 PM,https://www.cnbc.com/id/40451221,"Stocks surged on the first day of trading in December as an upbeat report on private sector jobs added to evidence of a stronger U.S. economy and as China reported manufacturing activity rose to a seven-month high. The Dow Jones Industrial Average rose about 200 points, a day after stocks ended the",
Google,Stocks Rise in Upbeat Start to Second Half,7/1/2009 11:19:10 PM,https://www.cnbc.com/id/31689323,"Stocks got the second half off to a positive start Wednesday after logging their best quarter in a decade.""We're seeing a classic bull-bear battle here,"" said Tom Schrader, managing director for U.S. equity trading at Stifel Nicolaus Capital Markets, adding that traders were watching to see if major",
Google,PewDiePie Dust-Up Shows Risks Brands Take to Tap Into Social Media,2/20/2017 6:08:53 PM,https://www.cnbc.com/2017/02/20/pewdiepie-dust-up-shows-risks-brands-take-to-tap-into-social-media.html,"Social media has produced its own breed of stars, from the video bloggers of YouTube to the style mavens of Instagram, and major media companies and brands have increasingly turned to this group as a way to reach the ad blockers and cord cutters of the world.But they also come with their own set of",
Google,"Yahoo delays closing of Verizon deal, beats on earnings",1/23/2017 11:56:58 PM,https://www.cnbc.com/2017/01/23/yahoo-to-report-fourth-quarter-q4-2016-earnings.html,"Despite better-than-expected financial performance, Yahoo has delayed closing its deal with Verizon, the company said on Monday. The company said its acquisition by Verizon would close ""as soon as practicable"" in the second quarter of this year, due to the ""work required to meet closing co",
Google,Bank earnings and economic data dominate market action,1/13/2017 3:15:07 PM,https://www.cnbc.com/2017/01/13/bank-earnings-and-economic-data-dominate-market-action.html,"Pandora Media (P) was soaring about 7 percent in premarket trading, after announcing a 7 percent workforce reduction. The online music service issued a rosier outlook. Separately, SiriusXM (SIRI) is still said to be interested in Pandora at the right price. (NY Post) Nintendo shares slumpe",
Google,Will today be the day for Dow 20K? It's only about 25 points away,12/21/2016 2:58:30 PM,https://www.cnbc.com/2016/12/21/will-today-be-the-day-for-dow-20k-its-only-about-25-points-away.html,German police investigating the deadly Berlin truck attack are looking for a Tunisian man after finding an ID document under the driver's seat. A suspect arrested in the immediate aftermath was released without being charged. ISIS has claimed a role. (Reuters) The families of three men k,
Google,Yahoo's Bartz Prepares To Meet The Street,1/27/2009 6:41:51 PM,https://www.cnbc.com/id/28875105,"Yahoo investors are preparing for the worst and hoping for the best, but those hopes are dim for any good news after the bell tonight when the company reports its fourth quarter earnings. If anything, the Street will get another chance to ask new CEO Carol Bartz some tough questions about what happ",
Google,How Small Businesses Can Survive Through 2010,1/7/2010 7:13:42 PM,https://www.cnbc.com/id/34750219,"Last year was brutal for small businesses, and 2010 promises to be only marginally better. We’ll have to live with “survival as the new success” for a while longer—so here are 10 tips on how to make it through the lean times.Take advantage of government programs. While small-business owners are ofte",
Google,"Verizon Posts Loss, Mobile Subs Beat View",1/26/2010 7:05:15 PM,https://www.cnbc.com/id/35066609,"Verizon Communications posted mobile customer growth that blew past Wall Street expectations for the fourth quarter but it reported a net loss from a hefty charge for worker layoffs.Verizon , the majority owner of No. 1 mobile service Verizon Wireless, added 2.2 million mobile customers in the quart",
Google,There is NO Crying In Baseball--Or Downsizing!,11/10/2008 5:45:27 PM,https://www.cnbc.com/id/27644131,"Tough times are getting tougher. Almost no business is immune. When Google cuts back on free food and Goldman Sachs has to cut its work force and Warren Buffett watches profits drop 77, it’s a safe bet that we are all in for a world of hurt. As revenues for most U.S. companies drop and buyers cut b",
Google,China Plan Juices Stocks; Techs Skid,11/10/2008 6:42:29 PM,https://www.cnbc.com/id/27645051,"Stocks shot out of the gate Monday, joining the global rally, following news that China plans a massive stimulus plan to recharge the world's fourth-largest economy.China announced this weekend plans to pump 4 trillion yuan ($586 billion) into its struggling economyin order to boost domestic demand",
Google,Diversify your income: All my ideas for making money online,11/10/2016 10:43:20 PM,https://www.cnbc.com/2016/11/10/diversify-your-income-all-my-ideas-for-making-money-online.html,"Most Americans have one stream of income (a job) and less than $1,000 in savings. If you're a part of this majority, you're one layoff away from a catastrophe. I hate to be so dramatic, but it's quite true. Your eggs should never be in one basket. Just ask any millionaire. Regardless o",
Google,Twitter's looking better than it did a few months ago,10/28/2016 9:21:05 PM,https://www.cnbc.com/2016/10/28/twitters-looking-better-than-it-did-a-few-months-ago.html,"Just three months ago Carnegie Mellon University's Vivek Wadhwa told CNBC that ""Twitter is toast."" Twitter's world looks very different now. After all buying interest in the company dried up, Twitter reported earnings that beat estimates and reinforced the faith of its longtime shareholder",
Google,Stocks End Mixed as Post-Fed Rally Fizzles,11/4/2009 11:57:43 PM,https://www.cnbc.com/id/33623831,"Stocks ended mixed Wednesday as a post-Fed rally fizzled. Stocks had opened higher as investors cheered some encouraging readings on the economy, then swung in about a 50 point range after the Fed's statement, before finishing narrowly mixed.The Dow Jones Industrial Average gained 30.23, or 0.3 perc",
Google,Sources: Jack Dorsey only has a few more quarters to fix things,9/8/2016 4:14:44 PM,https://www.cnbc.com/2016/09/08/sources-jack-dorsey-only-has-a-few-more-quarters-to-fix-things.html,"Twitter's board is meeting Thursday at a critical moment for the company. Revenue is tight and management is looking at options to save money, according to sources who spoke with CNBC's Julia Boorstin, who reported their comments on air on Wednesday. Shares of Twitter fell sharply in premark",
Google,The Apple dream car might not happen,9/12/2016 12:59:49 PM,https://www.cnbc.com/2016/09/12/the-apple-dream-car-might-not-happen.html,"Having mostly perfected computers of various shapes and sizes, it is compelling to imagine Apple's head of design, Jony Ive, now crafting a minimalist dream car with a revolutionary user experience. But according to several recent reports, Apple's secret automotive project seems to have so",
Google,Whom to Vote For? Employees Tend to Follow Their Leader,9/6/2016 12:01:45 PM,https://www.cnbc.com/2016/09/06/whom-to-vote-for-employees-tend-to-follow-their-leader.html,"Late last month, Tim Cook, Apple's chief executive, hosted a private fund-raiser for Hillary Clinton in Los Altos, Calif., along with his colleague Lisa Jackson, vice president of Apple's environmental, policy and social initiatives. The private, off-the-record event required a donation of $",
Google,Hello World: What Happens When High-Tech Companies Employ People from All Walks of Life,7/21/2016 9:49:57 PM,https://www.cnbc.com/2016/07/21/hello-world-what-happens-when-high-tech-companies-employ-people-from-all-walks-of-life.html,"This post from Redfin CEO Glenn Kelman appeared originally on LinkedIn. The New York Times's Nick Wingfield just published a story on Redfin, about how a software company decided to hire a thousand real estate agents. The article doesn't make the case that Redfin will conquer the world.",
Google,CCTV Script 09/03/16,4/7/2016 9:46:03 AM,https://www.cnbc.com/2016/04/07/cctv-script-090316.html,"– This is the script of CNBC's news report for China's CCTV on March 9, Wednesday. Welcome to CNBC Business Daily, I'm Qian Chen. The major factors driving the growth of the Artificial Intellegence market include diversified application areas of AI, improved productivity, and increased level of cust",
Google,Power Lunch Morning Brief,3/30/2016 1:54:11 PM,https://www.cnbc.com/2016/03/30/top-stories-for-wednesday-morning.html,"A daily morning look at the financial stories you need to know to start the day STOCKS/ECONOMY -Stock futures are higher after yesterday's Janet Yellen-goosed rally. Investors will be looking at this morning's ADP private payrolls report for March, where 200K net new jobs are expected.",
Google,Breaking News: Yahoo,12/6/2006 10:20:59 PM,https://www.cnbc.com/id/16064981,"The writing was on the wall the moment Yahoo hired Hillary Schneider. The media executive from the former Knight Ridder was brought on to run Yahoo's new Marketplace initiative. But she wasn't to report to CEO Terry Semel, or even COO Dan Rosensweig. Nope, she would report to CFO Sue Decker.The mess",
Google,"Yahoo to lay off 15%, consider reverse spin",2/2/2016 11:31:23 PM,https://www.cnbc.com/2016/02/02/yahoo-reports-fourth-quarter-earnings.html,Yahoo on Tuesday announced it would consider a reverse spinoff and cut about 15 percent of its workforce as part of a restructuring to boost a sluggish core business. The tech company also posted quarterly results broadly in line with analysts' expectations. Yahoo posted adjusted fourth-qua,
Google,Big Exec Departures at Twitter: Media Head Stanton and Product Head Weil Leaving,1/25/2016 5:46:53 AM,https://www.cnbc.com/2016/01/24/twitter-departures-media-head-stanton-and-product-head-weil-leaving.html,"In a major executive upheaval, two of Twitter's top executives — media head Katie Jacobs Stanton and product head Kevin Weil — are departing the company, according to sources close to the situation. Neither has immediate plans to go to another company, added sources, but are expected to. R",
Google,Four reasons why 2015 was critical for Microsoft,12/23/2015 5:34:24 PM,https://www.cnbc.com/2015/12/23/four-reasons-why-2015-was-critical-for-microsoft.html,"It's been one hell of a year for Microsoft. The U.S. technology company's share price is up nearly 20 percent year-to-date with analysts saying the firm has transformed itself from a ""sleeping giant"" into a technology leader. So what has Microsoft done this year to excite investors and c",
Google,Cramer's rate hike reality check—Get used to pain!,11/10/2015 1:12:14 AM,https://www.cnbc.com/2015/11/09/cramers-rate-hike-reality-check-get-used-to-pain.html,"Stocks closed lower on Wall Street on Monday, and to Jim Cramer this was a perfect example as to why he has been against the Federal Reserve raising interest rates. During his long career on Wall Street, Cramer has seen the first stages of a rate hike and knows it is not good for stocks. ""Sto",
Google,"Early movers: PG, WHR, AAL, VCF, AAPL, MSFT, T & more",10/23/2015 1:49:45 PM,https://www.cnbc.com/2015/10/23/early-movers-pg-whr-aal-vcf-aapl-msft-t-more.html,"Check out which companies are making headlines before the bell: Procter & Gamble — The consumer products giant reported quarterly profit of 98 cents per share, three cents above estimates. Revenue fell short of forecasts, due largely to negative foreign currency impact, and P&G also rep",
Google,Tech trio could help market Friday,10/23/2015 1:07:53 AM,https://www.cnbc.com/2015/10/22/tech-trio-could-help-market-friday.html,"A trio of tech titans could help juice the market Friday, after positive earnings news from all three drove their stocks sharply higher. Alphabet, parent of Google, reported better-than-expected profits for the third quarter and announced a buyback. Its stock surged more than 9 percent in",
Google,Carly Fiorina Wins Buzz After 'Happy Hour' Debate,8/7/2015 12:26:38 PM,https://www.cnbc.com/2015/08/07/carly-fiorina-wins-buzz-after-happy-hour-debate.html,"Seven Republicans shared a debate stage derided as ""the kiddie table"" Thursday night, relegated to a pre-primetime show due to middling poll numbers. But one candidate—former HP head Carly Fiorina—emerged from the relatively low-key contest with significant buzz after taking on not only De",
Google,Cramer: Twitter & Yelp blew it! It's their fault,7/30/2015 12:24:04 AM,https://www.cnbc.com/2015/07/29/cramer-twitter-yelp-blew-it-its-their-fault.html,"Jim Cramer thinks both Yelp and Twitter are in big trouble. The conference calls for both companies were just absolutely horrendous, with Yelp in total denial of what's going wrong and Twitter throwing itself into the fire and begging investors to light the match. Granted, these two compan",
Google,China crash underscores risk for US investors,7/8/2015 7:18:34 PM,https://www.cnbc.com/2015/07/08/china-crash-underscores-risk-for-us-investors.html,"(The following is a free preview of CNBC Pro. Click here to subscribe.) As a vicious bear market unfolds in domestic Chinese stocks, U.S. institutional and retail investors in the country's securities that list here, like Alibaba, are feeling the burn. But some experts question why many of",
Google,Canoodling by the copier? Stigma of office romance fading,2/11/2015 3:06:16 PM,https://www.cnbc.com/2015/02/11/canoodling-by-the-copier-stigma-of-office-romance-fading.html,"Carrying on a romantic relationship with someone at the office used to be a target for gossip at best, a human resources violation at worst. But that mentality is becoming as dated as the power suit. Experts say the more-relaxed attitudes of millennials are exerting a greater influence on co",
Google,"French, German economists offer plan to counter EU ""stagnation""",11/27/2014 5:17:26 PM,https://www.cnbc.com/2014/11/27/french-german-economists-offer-plan-to-counter-eu-stagnation.html,"Warning that Europe is falling into a ""stagnation trap"", leading French and German economists proposed a package of reforms and investment initiatives on Thursday to revive growth in the euro zone's two biggest economies. The economists were commissioned to do the report by both countries",
Google,"Yahoo projects Q4 revenue between $1.14 billion and $1.18 billion, ex-TAC",10/21/2014 10:05:46 PM,https://www.cnbc.com/2014/10/21/yahoo-q3-earnings.html,"Yahoo reported quarterly earnings and revenue that beat analysts' expectations on Tuesday, sending shares as much as 4 percent higher. The Internet firm reported earnings of 52 cents per share on $1.09 billion in revenue, easily beating expectations of 30 cents per share on $1.05 bill",
Google,"US employers plan to cut 40,010 jobs: Challenger",9/4/2014 1:49:45 PM,https://www.cnbc.com/2014/09/04/us-employers-planned-to-cut-40010-jobs-in-august-challenger.html,"U.S. employers said last month they planned to cut about 40,000 positions, a survey by Challenger, Gray & Christmas said Thursday. Read MoreApple, Google resume talks in hiring lawsuit The global outplacement firm said planned payroll reductions totaled 40,010, down 21 percent from its survey la",
Google,"Microsoft plans to slash up to 18,000 jobs",7/17/2014 3:59:18 PM,https://www.cnbc.com/2014/07/17/microsoft-plans-to-slash-18000-jobs.html,"Microsoft is cutting up to 18,000 jobs in the next year, CEO Satya Nadella said Thursday in a letter to employees. The cuts represent more than 14 percent of Microsoft's 127,000-person workforce. Wall Street welcomes Microsoft layoffs ""That's clearly much higher than we were expecting. We,",
Google,"Microsoft plans to cut 1,000 jobs in Finland: Newspaper",7/16/2014 11:25:20 AM,https://www.cnbc.com/2014/07/16/microsoft-plans-to-cut-1000-jobs-in-finland-newspaper.html,"Microsoft is planning to cut 1,000 jobs in Finland from its mobile phone unit, a Finnish daily said on Wednesday, quoting anonymous sources. Some 25,000 Nokia workers moved this spring to Microsoft with the cellphone unit acquisition, 4,700 of them in Finland. Globally, Microsoft now has 1",
Google,Microsoft to announce job cuts this week: Report,7/15/2014 7:18:54 AM,https://www.cnbc.com/2014/07/15/microsoft-to-announce-job-cuts-this-week-report.html,"Microsoft is planning its biggest round of job cuts in five years as the software maker looks to integrate Nokia Oyj's handset unit, Bloomberg reported, citing people with knowledge of the company's plans. The reductions, expected to be announced as soon as this week, could be in the Noki",
Google,Herb Greenberg: IBM simply disclosed too much,1/22/2014 7:46:07 PM,https://www.cnbc.com/2014/01/22/herb-greenberg-ibm-simply-disclosed-too-much.html,"I've never been a fan of companies giving guidance, let alone five-year earnings per share targets. Yet that's been part of the IBM story for at least five years, as the company has dangled a five-year ""roadmap"" with a $20 operating earnings per share target in front of investors' noses. A",
Google,"Early movers: AAPL, BBRY, TOL, AA, APO, CTB & more",10/7/2013 2:33:37 PM,https://www.cnbc.com/2013/10/07/early-movers-aapl-bbry-toll-aa-apo-ctb-more.html,"Check out which companies are making headlines before the bell on Monday: Apple – The stock was upgraded to ""buy"" from ""hold"" at Jefferies, with the firm saying Apple's gross margins are likely to be better than expected. Separately, All Things D reports the SEC has ended an investigation",
Google,Futures lower as government shutdown drags on,10/7/2013 11:47:20 AM,https://www.cnbc.com/2013/10/07/futures-lower-as-government-shutdown-drags-on.html,"Stock index futures are pointing to a lower open this morning, as the government shutdown continues into seventh day. The markets struggled last week as investors tried to weather the storm, but the Nasdaq Composite did manage its fifth consecutive week of gains. The economic calendar",
Google,‘Treading water': Saving for retirement is harder,10/7/2013 1:32:31 PM,https://www.cnbc.com/2013/10/07/treading-water-saving-for-retirement-is-harder.html,"By now, many Americans know what they should be doing to save enough for retirement. The problem is that some just aren't able to do so. Take Anita Neisius. For nearly 10 years, she had a good job, earning nearly $22 an hour assembling construction equipment for a major manufacturer. Durin",
Google,Stocks Close Lower After Fed Minutes and as Post-'Cliff' Deal Rally Fades,1/4/2013 12:08:00 AM,https://www.cnbc.com/id/100351582,"Stocks finished in negative territory Thursday after the latest Fed meeting minutes revealed disagreement on how long the central bank should buy bonds and as investors took a pause following the previous session's sharp 'cliff' deal rally. After-Hours Buzz: CSTR, PRGS & More T",
Google,"Under Siege, Japan Central Bank Wakes Up to Political Reality",12/29/2012 10:40:01 AM,https://www.cnbc.com/id/100344780,"Within a day of Shinzo Abe's Liberal Democratic Party sweeping to power in elections this month, elite bureaucrats in Japan's central bank rushed to ready what amounted to a surrender offer.Abe had run his campaign with a relentless focus on economic policy and had called on the Bank of Japan",
